trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
407,59.80392156862745,-200,-6086,200,explore,200,2374,1871
408,59.87394957983193,-821,-5537,200,explore,200,2374,1872
409,59.87394957983193,-200,-5645,200,explore,200,2374,1872
410,59.87394957983193,-1037,-5708,200,explore,200,2374,1872
411,59.87394957983193,-200,-6266,200,explore,200,2374,1872
412,59.87394957983193,-1010,-5555,200,explore,200,2374,1872
413,59.87394957983193,-200,-6086,200,explore,200,2374,1872
414,60.154061624649856,-965,-5726,200,explore,200,2374,1878
415,60.154061624649856,-200,-5726,200,explore,200,2374,1878
416,60.22408963585434,-1010,-6095,200,explore,200,2374,1879
417,60.22408963585434,-200,-5924,200,explore,200,2374,1879
418,60.22408963585434,-1082,-5969,200,explore,200,2374,1879
419,60.22408963585434,-200,-5400,200,explore,200,2374,1879
420,60.43417366946778,-902,-5582,200,explore,200,2374,1883
421,60.43417366946778,-200,-5537,200,explore,200,2374,1883
422,60.43417366946778,-974,-5955,200,explore,200,2374,1883
423,60.43417366946778,-200,-5564,200,explore,200,2374,1883
424,60.43417366946778,-1046,-5712,200,explore,200,2374,1884
425,60.43417366946778,-200,-5708,200,explore,200,2374,1884
426,60.43417366946778,-974,-5731,200,explore,200,2374,1886
427,60.43417366946778,-200,-5762,200,explore,200,2374,1886
428,60.43417366946778,-1091,-5852,200,explore,200,2374,1886
429,60.43417366946778,-200,-5807,200,explore,200,2374,1886
430,60.43417366946778,-1073,-5483,200,explore,200,2374,1887
431,60.43417366946778,-200,-5510,200,explore,200,2374,1887
432,60.43417366946778,-1163,-6239,200,explore,200,2374,1887
433,60.43417366946778,-200,-5105,200,explore,200,2374,1887
434,60.43417366946778,-1055,-5924,200,explore,200,2374,1887
435,60.43417366946778,-200,-4826,200,explore,200,2374,1887
436,60.574229691876745,-821,-5582,200,explore,200,2376,1895
437,60.574229691876745,-200,-4736,200,explore,200,2376,1895
438,60.574229691876745,-605,-5285,200,explore,200,2376,1895
439,60.574229691876745,-200,-4547,200,explore,200,2376,1895
440,60.64425770308123,-875,-5384,200,explore,200,2374,1896
441,60.64425770308123,-200,-4619,200,explore,200,2374,1896
442,60.64425770308123,-1064,-5744,200,explore,200,2374,1896
443,60.64425770308123,-200,-4642,200,explore,200,2374,1896
444,60.64425770308123,-1073,-5353,200,explore,200,2374,1897
445,60.64425770308123,-200,-4445,200,explore,200,2374,1897
446,60.64425770308123,-1055,-5321,200,explore,200,2374,1897
447,60.64425770308123,-200,-4763,200,explore,200,2374,1897
448,60.64425770308123,-1010,-5240,200,explore,200,2374,1897
449,60.64425770308123,-200,-4979,200,explore,200,2374,1897
450,60.71428571428571,-1118,-5447,200,explore,200,2374,1898
451,60.71428571428571,-200,-4826,200,explore,200,2374,1898
452,60.71428571428571,-965,-5933,200,explore,200,2375,1898
453,60.71428571428571,-200,-5096,200,explore,200,2375,1898
454,61.06442577030813,-740,-5510,200,explore,200,2375,1904
455,61.06442577030813,-200,-4970,200,explore,200,2375,1904
456,61.06442577030813,-803,-5762,200,explore,200,2374,1904
457,61.06442577030813,-200,-4862,200,explore,200,2374,1904
458,61.06442577030813,-1109,-5600,200,explore,200,2374,1904
459,61.06442577030813,-200,-4556,200,explore,200,2374,1904
460,61.06442577030813,-1109,-5618,200,explore,200,2374,1904
461,61.06442577030813,-200,-4547,200,explore,200,2374,1904
462,61.20448179271709,-1010,-5879,200,explore,200,2374,1907
463,61.20448179271709,-200,-4763,200,explore,200,2374,1907
