trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
528,69.88795518207283,-686,-6765,200,explore,200,2399,2140
529,69.88795518207283,-317,-6204,113,explore,113,2399,2142
530,69.88795518207283,-695,-5875,200,explore,200,2399,2142
531,69.88795518207283,-758,-6806,200,explore,200,2399,2142
532,69.9579831932773,-659,-6887,200,explore,200,2399,2143
533,69.9579831932773,-731,-6851,200,explore,200,2399,2143
534,69.9579831932773,-695,-6578,200,explore,200,2399,2143
535,70.44817927170868,-803,-7184,200,explore,200,2399,2152
536,70.51820728291317,-686,-7238,200,explore,200,2399,2153
537,70.51820728291317,-740,-7076,200,explore,200,2399,2153
538,70.51820728291317,-695,-7292,200,explore,200,2399,2153
539,70.51820728291317,-722,-6818,200,explore,200,2399,2153
540,70.51820728291317,-713,-7265,200,explore,200,2399,2153
541,70.51820728291317,-695,-7094,200,explore,200,2399,2153
542,70.51820728291317,-695,-7319,200,explore,200,2399,2153
543,70.93837535014006,-695,-7562,200,explore,200,2399,2162
544,70.93837535014006,-740,-7016,200,explore,200,2399,2163
545,70.93837535014006,-722,-7652,200,explore,200,2399,2163
546,70.93837535014006,-731,-7706,200,explore,200,2399,2163
547,70.93837535014006,-650,-7643,200,explore,200,2399,2163
548,70.93837535014006,-713,-7109,200,explore,200,2399,2163
549,70.93837535014006,-722,-7499,200,explore,200,2399,2163
550,70.93837535014006,-722,-7535,200,explore,200,2399,2163
551,70.93837535014006,-659,-7715,200,explore,200,2399,2163
552,70.93837535014006,-731,-7733,200,explore,200,2399,2163
553,70.93837535014006,-668,-7472,200,explore,200,2399,2163
554,70.93837535014006,-767,-6958,200,explore,200,2399,2163
555,70.93837535014006,-659,-7661,200,explore,200,2399,2163
556,71.21848739495799,-560,-7315,167,explore,167,2399,2169
557,71.21848739495799,-659,-7324,200,explore,200,2399,2169
558,71.21848739495799,-641,-7310,200,explore,200,2399,2170
559,71.28851540616246,-343,-6738,121,explore,121,2399,2171
560,71.28851540616246,-677,-7131,200,explore,200,2399,2171
561,71.56862745098039,-614,-7643,200,explore,200,2399,2176
562,71.70868347338936,-722,-7436,200,explore,200,2400,2178
563,72.05882352941177,-587,-7571,200,explore,200,2400,2186
564,72.12885154061624,-641,-7490,200,explore,200,2399,2188
565,72.12885154061624,-686,-7211,200,explore,200,2399,2188
566,72.12885154061624,-722,-7085,200,explore,200,2399,2188
567,72.12885154061624,-704,-7166,200,explore,200,2399,2188
568,72.12885154061624,-713,-7208,200,explore,200,2399,2188
569,72.12885154061624,-731,-6852,200,explore,200,2399,2188
570,72.47899159663865,-614,-7571,200,explore,200,2399,2195
571,72.47899159663865,-686,-7373,200,explore,200,2399,2195
572,72.47899159663865,-686,-7517,200,explore,200,2399,2195
573,72.54901960784314,-686,-7805,200,explore,200,2399,2199
574,72.54901960784314,-758,-7994,200,explore,200,2399,2199
575,72.54901960784314,-749,-7859,200,explore,200,2399,2199
576,72.54901960784314,-812,-7429,200,explore,200,2399,2199
577,72.54901960784314,-722,-6946,200,explore,200,2399,2199
578,72.54901960784314,-695,-7424,200,explore,200,2399,2199
579,72.54901960784314,-713,-7563,200,explore,200,2399,2199
580,72.54901960784314,-695,-7569,200,explore,200,2399,2199
581,72.54901960784314,-722,-8273,200,explore,200,2399,2199
582,72.54901960784314,-704,-7394,200,explore,200,2399,2199
583,72.54901960784314,-695,-7994,200,explore,200,2399,2199
584,72.54901960784314,-722,-8021,200,explore,200,2399,2199
585,72.54901960784314,-758,-7522,200,explore,200,2399,2199
586,72.61904761904762,-713,-7896,200,explore,200,2399,2202
587,72.61904761904762,-704,-8012,200,explore,200,2399,2202
588,72.61904761904762,-713,-7769,200,explore,200,2399,2202
589,72.68907563025209,-722,-7967,200,explore,200,2399,2203
