trial,phase,steps,numerosity,reliable,knowledge
598,explore,37.6,94.9,87.4,84.0
599,explore,46.8,94.9,87.4,84.0
600,explore,38.8,94.9,87.4,84.0
601,explore,35.5,94.9,87.4,84.0
602,explore,34.1,94.9,87.4,84.0
603,explore,39.9,94.9,87.8,84.4
604,explore,40.8,94.9,87.8,84.4
605,explore,50.0,94.9,87.8,84.4
606,explore,35.1,94.9,87.5,84.4
607,explore,42.7,94.9,87.5,84.4
608,explore,41.5,95.1,87.5,84.4
609,explore,15.7,95.2,87.5,84.4
610,explore,48.6,95.2,87.6,84.8
611,explore,33.7,95.3,87.6,84.8
612,explore,42.6,95.2,87.4,84.0
613,explore,39.6,95.3,87.5,84.4
614,explore,30.3,95.3,87.4,84.0
615,explore,45.1,95.3,87.4,84.0
616,explore,47.8,95.2,87.5,84.4
617,explore,38.3,95.0,87.5,84.4
618,explore,37.5,94.9,87.5,84.4
619,explore,33.5,94.9,87.6,84.8
620,explore,38.0,95.0,87.6,84.8
621,explore,35.2,95.1,87.7,85.2
622,explore,38.2,95.1,87.8,85.6
623,explore,33.7,95.2,87.7,85.2
624,explore,32.6,95.3,87.5,84.4
625,explore,36.0,95.3,87.5,84.4
626,explore,40.7,95.3,87.6,84.8
627,explore,40.1,95.1,87.6,84.8
628,explore,39.5,95.1,87.6,84.8
629,explore,40.6,95.1,87.7,85.2
630,explore,43.8,94.9,87.7,85.2
631,explore,31.1,95.0,87.5,84.4
632,explore,37.4,94.9,87.5,84.4
633,explore,38.3,95.0,87.4,84.0
634,explore,38.3,95.0,87.4,84.0
635,explore,42.3,95.0,87.4,84.0
636,explore,32.7,95.0,87.4,84.0
637,explore,46.4,95.0,87.4,84.0
638,explore,32.7,95.0,87.4,84.0
639,explore,40.0,95.0,87.4,84.0
640,explore,44.7,94.9,87.4,84.0
641,explore,36.6,94.9,87.4,84.0
642,explore,42.5,95.0,87.6,84.8
643,explore,39.6,95.0,87.6,84.8
644,explore,38.4,94.8,87.8,85.2
645,explore,33.6,94.9,87.8,85.2
646,explore,50.0,94.9,87.4,84.0
647,explore,40.3,94.9,87.4,84.0
648,explore,31.8,94.9,87.4,84.0
649,explore,27.8,95.0,87.4,84.0
650,explore,38.8,95.2,87.4,84.0
651,explore,39.1,95.2,87.4,84.0
652,explore,41.3,95.0,87.5,84.4
653,explore,40.6,95.0,87.5,84.4
654,explore,38.2,95.0,87.5,84.4
655,explore,46.4,94.9,87.6,84.8
656,explore,37.0,95.0,87.1,83.6
657,explore,45.4,95.0,87.4,84.0
